bookID,title,authors,rating,num_pages,year,
312,The Da Vinci Code,Alice Medrich/Deborah Jones,3.33,32,1979,
313,Da Vinci Code (Robert Langdon  #2),Alice Medrich/Patricia Brabant,3.33,32,1979,
314,Deception Point,Alice Munro,3.33,32,1979,
315,Deception Point,Alice Munro,3.33,32,1979,
316,Deception Point,Alice Munro,3.33,32,1979,
317,A Killing Rain (Louis Kincaid  #6),Alice Munro,3.33,32,1979,
318,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Alice Munro,3.33,32,1979,
319,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Alice Munro,3.33,32,1979,
320,Think and Grow Rich,Alice Munro,3.33,32,1979,
321,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Alice Munro,3.33,32,1979,
322,Read My Lips: Sexual Subversion and the End of Gender,Alice Munro/Margaret Atwood,3.33,32,1979,
323,Trump: The Art of the Deal,Alice Munro/Susanna Basso,3.33,32,1979,
324,The Richest Man in Babylon,Alice Randall,3.33,32,1979,
325,The Richest Man in Babylon,Alice Sebold,3.33,32,1979,
326,Shibumi,Alice Sebold,3.33,32,1979,
327,1776,Alice Sebold,3.33,32,1980,
328,1776,Alice Sebold/Aurora Echevarría,3.33,32,1980,
329,The Crescent Obscured: The United States and the Muslim World  1776-1815,Alice Walker,3.33,32,1980,
330,The Good Earth (House of Earth  #1),Alice Walker,3.33,32,1980,
331,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Alice Wong/Lena Tabori,3.34,32,1980,
332,Fast Food Nation: The Dark Side of the All-American Meal,Alison Baverstock/Joseph Cornell/Christopher Wynne,3.34,32,1980,
333,Fast Food Nation: What The All-American Meal is Doing to the World,Alison Bechdel,3.34,32,1980,
334,Snow Flower and the Secret Fan,Alison Weir,3.34,32,1980,
335,The Broker,Alison Weir,3.34,32,1980,
336,The Power Broker: Robert Moses and the Fall of New York,Alistair Horne,3.34,32,1980,
337,The Power Broker: A Novel (Christian Gillette  #3),Alistair MacLeod,3.34,32,1980,
338,Body For Life: 12 Weeks to Mental and Physical Strength,Alistair McCallum/William Shakespeare,3.34,32,1980,
339,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Alistair Moffat,3.34,32,1980,
340,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Alister E. McGrath,3.34,32,1980,
341,The Warren Buffett Way,Alister E. McGrath,3.34,32,1980,
342,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Alister E. McGrath,3.34,32,1980,
343,Monkey Business: True Story of the Scopes Trial,Aljean Harmetz,3.34,32,1980,
344,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Allan C. Weisbecker,3.35,32,1980,
345,Monkey Business,Allan Janik/Stephen Toulmin,3.35,32,1980,
346,Liar's Poker,Allan Zola Kronzek,3.35,32,1980,
347,Liar's Poker: A Harry Garnish Mystery,Allegra Goodman,3.35,32,1980,
348,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Allen Carr,3.35,32,1980,
349,Giada's Family Dinners,Allen Ginsberg/Barry Miles,3.35,32,1980,
350,Everyday Italian: 125 Simple and Delicious Recipes,Allen Ginsberg/William Carlos Williams,3.35,32,1980,
351,Everyday Pasta,Allen J. Frantzen/Ruth Mazo Karras/Madonna J. Hettinger/Elizabeth Stevens Girsch/John Ruffing/George Ovitt Jr./Ross Samson/Niall Brady/Douglas Moffat/David Aers/Louise M. Bishop,3.35,32,1980,
352,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Allison Pearson,3.35,32,1980,
353,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Allison Pearson,3.35,32,1981,
354,Eat This Book: Cooking with Global Fresh Flavors,Alma Flor Ada/Elivia Savadier,3.35,32,1981,
355,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Alma Flor Ada/Leslie Tryon,3.35,32,1981,
356,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Alvin L. Reid,3.35,32,1981,
357,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Amanda Clark,3.35,32,1981,
358,The Last Assassin (John Rain  #5),Amanda Eyre Ward,3.35,32,1981,
359,Life of Pi,Amanda Hemingway,3.36,32,1981,
360,L'Histoire de Pi,Amartya Sen,3.36,32,1981,
361,Shadows and Wind: A View of Modern Vietnam,Amartya Sen,3.36,32,1981,
362,A Million Little Pieces,Amartya Sen/Λία Βουτσοπούλου,3.36,32,1981,
363,A Million Little Pieces of Feces,Amelia Atwater-Rhodes,3.36,32,1981,
364,A Million Little Lies,Amelia Atwater-Rhodes,3.36,32,1981,
365,The Leadership Challenge,Amelia Atwater-Rhodes,3.36,32,1981,
366,Lincoln on Leadership: Executive Strategies for Tough Times,Amelia Atwater-Rhodes,3.36,32,1981,
367,Leadership in Organizations,Amelia Atwater-Rhodes,3.36,32,1981,
368,Leadership,America's Test Kitchen,3.36,32,1981,
369,Men Are from Mars  Women Are from Venus,Amir D. Aczel,3.36,32,1981,
370,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,Amitav Ghosh,3.36,32,1981,
371,Men Are from Mars  Women Are from Venus,Amos Oz/Nicholas de Lange,3.36,32,1981,
372,How to Succeed with Women,Amy Cotler/Frances Hodgson Burnett/Prudence See,3.36,32,1981,
373,The Clan of the Cave Bear (Earth's Children  #1),Amy Goldman Koss,3.36,32,1981,
374,The Clan of the Cave Bear (Earth's Children  #1),Amy Krouse Rosenthal,3.36,32,1981,
375,Moneyball: The Art of Winning an Unfair Game,Amy Krouse Rosenthal/Jane Dyer,3.36,32,1981,
376,Juiced Official Strategy Guide,Amy Krouse Rosenthal/Tom Lichtenheld,3.37,32,1981,
377,The 48 Laws of Power,Amy L. Marsland,3.37,32,1981,
378,Gates of Fire,Amy Sedaris,3.37,32,1981,
379,Fire Sea (The Death Gate Cycle  #3),Amy Sedaris/Stephen Colbert/Paul Dinello,3.37,32,1981,
380,The Gate of Fire (Oath Of Empire Book Two),Amy Sohn/Sarah Jessica Parker,3.37,32,1981,
381,The Afghan Campaign,Amy Tan,3.37,32,1981,
382,Tides of War,Amy Tan,3.37,32,1981,
383,Last of the Amazons,Amy Tan,3.37,32,1981,
384,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Amy Tan,3.37,32,1982,
385,Gita on the Green,Amy Tan,3.37,32,1982,
386,Blood Stripes: The Grunt's View of the War in Iraq,Amy Tan,3.37,32,1982,
387,Phaedrus and Letters VII and VIII,Amy Tan/Claudia Conde,3.37,32,1982,
388,Phaedrus,Amy Tan/Gretchen Schields,3.38,32,1982,
389,Phaedrus,Amy Tan/Gretchen Schields,3.38,32,1982,
390,Lysis/Phaedrus/Symposium: Plato on Homosexuality,Amy Tan/Joan Chen,3.38,32,1982,
391,Enthusiasm and Divine Madness,Amy Taubin,3.38,32,1982,
392,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,Anaïs Nin,3.38,32,1982,
393,Gorgias/Phaedrus (Agora),Anaïs Nin,3.38,32,1982,
394,Statesman,Anaïs Nin,3.38,32,1982,
395,Gorgias,Anaïs Nin,3.38,32,1982,
396,The Histories,Anaïs Nin,3.38,32,1982,
397,The Histories,Anaïs Nin,3.38,32,1982,
398,The History (Great Minds),Anaïs Nin/Gunther Stuhlmann,3.38,32,1982,
399,The Histories,Anaïs Nin/Gunther Stuhlmann,3.38,32,1982,
400,The Histories,Anaïs Nin/Gunther Stuhlmann,3.38,32,1982,
401,The Histories,Anaïs Nin/Gunther Stuhlmann,3.38,32,1982,
402,The Histories,Anaïs Nin/Gunther Stuhlmann,3.38,32,1982,
403,The History,Anaïs Nin/Rupert Pole/Gunther Stuhlmann,3.38,32,1982,
404,The Iliad,Anaïs Nin/Val Telberg,3.38,32,1982,
405,Iliad,Anderson Cooper,3.38,32,1982,
406,The Iliad,Andrés Duany/Elizabeth Plater-Zyberk/Jeff Speck,3.38,32,1982,
407,The Iliad/The Odyssey,Andre Dubus,3.38,32,1982,
408,The Iliad,Andre Dubus,3.38,32,1982,
409,The Iliad,Andre Dubus III/Fontaine Dollas Dubus,3.38,32,1982,
410,The Essential Iliad,Andre Dubus/Todd Field,3.39,32,1982,
411,The Odyssey,Andre Duza,3.39,32,1982,
412,The Odyssey,Andrea Camilleri/Stephen Sartarelli,3.39,32,1982,
413,The Odyssey,Andrea Camilleri/Stephen Sartarelli,3.39,32,1982,
414,The Odyssey,Andrea Camilleri/Stephen Sartarelli,3.39,32,1982,
415,The Odyssey,Andrea Levy,3.39,32,1982,
416,Aeneid: Selections from Books 1  2  4  6  10  12,Andrea Levy,3.39,32,1982,
417,Eclogues. Georgics. Aeneid: Books 1-6,Andrea Wilson Nightingale,3.39,32,1982,
418,City Eclogue,Andreas Gursky/Peter Galassi,3.39,32,1982,
419,The Eclogues and The Georgics,Andreas J. Köstenberger/Peter T. O'Brien,3.39,32,1982,
420,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Andrei Codrescu/Laura Rosenthal,3.39,32,1982,
421,The Complete Pelican Shakespeare,Andrew      Hunt,3.39,32,1982,
422,The Complete Works,Andrew    Hunt,3.39,32,1982,
423,Hamlet,Andrew Carnegie/Gordon Hutner,3.39,32,1982,
424,The Compleat Works of Wllm Shkspr (abridged),Andrew Cartmel,3.39,32,1982,
425,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,Andrew Delbanco,3.39,32,1982,
426,The Valkyries,Andrew Heintzman/Evan Solomon/Eric Schlosser,3.39,32,1982,
427,Warrior of the Light,Andrew Helfer/Randy DuBurke,3.39,32,1982,
428,The Zahir,Andrew Hussey,3.4,32,1982,
429,By the River Piedra I Sat Down and Wept,Andrew J. Offutt,3.4,32,1983,
430,The Fifth Mountain,Andrew J. Offutt,3.4,32,1983,
431,Veronika Decides to Die,Andrew James McLean/Gary W. Eldred,3.4,32,1983,
432,Hamlet,Andrew M. Greeley,3.4,32,1983,
433,Cliffs Notes on Shakespeare's Hamlet,Andrew P. Trout,3.4,32,1983,
434,Shakespeare's Hamlet,Andrew Solomon,3.4,32,1983,
435,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,Andrew Solomon,3.4,32,1983,
436,History of the Peloponnesian War: Bk. 1-2,Andrew Weil,3.4,33,1983,
437,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,Andrew X. Pham,3.4,34,1983,
438,History of the Peloponnesian War: Bk. 5-6,Andy Griffiths/Miles Thompson,3.4,34,1983,
439,The Peloponnesian War,Andy Griffiths/Terry Denton,3.4,35,1983,
440,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,Andy Hertzfeld/Steve Wozniak,3.4,35,1983,
441,History of the Peloponnesian War  Bk. 7-8,Andy Hunt/Dave Thomas,3.4,36,1983,
442,Thucydides  Book 6 Commentary,Andy McNab,3.4,36,1983,
443,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Andy Warhol,3.4,36,1983,
444,Euripides V: Electra / The Phoenician Women / The Bacchae,Angela Knight,3.4,36,1983,
445,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,Angela Knight,3.4,36,1983,
446,Grief Lessons: Four Plays by Euripides,Angela Knight,3.4,36,1983,
447,Ten Plays,Angela Knight,3.4,37,1983,
448,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),Angela Knight,3.4,39,1983,
449,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,Angela Knight,3.4,39,1983,
450,Medea and Other Plays,Angela Knight/Diane Whiteside,3.4,40,1983,
451,Cyclops / Alcestis / Medea,Angela Knight/MaryJanice Davidson/Virginia Kantra/Sunny,3.4,40,1983,
452,Medea,Angela Knight/Sahara Kelly/Judy Mays/Marteeka Karland/Kate Douglas/Shelby Morgen/Lacey Savage/Kate Hill/Willa Okati,3.4,40,1983,
453,The Bacchae and Other Plays,Angela Knight/Sheri Gilmore/Morgan Hawke,3.4,40,1983,
454,Bakkhai,Angus Gellatly/Oscar Zárate/Richard Appignanesi,3.4,40,1983,
455,Plays 1: Medea/The Phoenician Women/Bacchae,Angus Wells,3.4,40,1983,
456,The Trojan Women and Hippolytus,Angus Wells,3.4,40,1983,
457,The Bacchae of Euripides: A Communion Rite,Anita Desai,3.4,40,1983,
458,Orestes and Other Plays,Anita Desai,3.4,40,1983,
459,Children of Heracles / Hippolytus / Andromache / Hecuba,Anita Desai,3.4,40,1983,
460,Alcestis,Anita Diamant,3.4,40,1983,
461,Suppliant Women / Electra / Heracles,Anita Diamant,3.4,40,1983,
462,Medea,Anita Diamant,3.4,40,1983,
463,Euripides: Medea,Anita Diamant/Karen Kushner,3.4,40,1983,
464,CliffsNotes on Euripides' Medea and Electra,Anita Shreve,3.41,40,1983,
465,Trojan Women / Iphigenia Among the Taurians / Ion,Anita Shreve,3.41,40,1984,
466,Helen / Phoenician Women / Orestes,Anita Shreve,3.41,40,1984,
467,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Anita Shreve,3.41,40,1984,
468,The Complete Greek Tragedies  Volume 3: Euripides,Anita Shreve,3.41,40,1984,
469,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),Anita Thompson,3.41,40,1984,
470,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Ann  O'Leary,3.41,40,1984,
471,The Oresteia,Ann Abramson/Nancy Harrison,3.41,40,1984,
472,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Ann Bausum,3.41,40,1984,
473,Oresteia,Ann Beattie,3.41,40,1984,
474,Prometheus Bound and Other Plays,Ann Beattie,3.41,40,1984,
475,The Oresteia,Ann Brashares,3.41,40,1984,
476,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,Ann Brashares,3.41,40,1984,
477,The Complete Greek Tragedies  Volume 1: Aeschylus,Ann Finding,3.41,40,1984,
478,Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature),Ann Granger,3.41,40,1984,
479,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),Ann Hewetson,3.41,40,1984,
480,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,Ann Hodgman,3.41,40,1984,
481,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,Ann M. Martin,3.41,40,1984,
482,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Ann M. Martin/Laura Godwin/Brian Selznick,3.41,40,1984,
483,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4),Ann Major,3.41,40,1984,
484,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,Ann Margaret Lewis/Helen Keier/Chris Trevas/William O'Connor,3.41,40,1984,
485,The Complete Plays,Ann Maxwell/Elizabeth Lowell,3.41,40,1984,
486,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,Ann Packer,3.41,40,1984,
487,The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus,Ann Packer,3.41,40,1984,
488,Theban Plays,Ann Patchett,3.41,40,1984,
489,The Theban Plays (Everyman's Library  #93),Ann Patchett,3.41,40,1984,
490,Electra and Other Plays,Ann Patchett,3.41,40,1984,
491,Antigone; Oedipus the Kingn; Electra,Ann Rinaldi,3.42,40,1984,
492,Oedipus Rex  (The Theban Plays  #1),Ann Rinaldi,3.42,40,1984,
493,The Oedipus Plays of Sophocles,Ann Romines,3.42,42,1984,
494,Oedipus Rex (Greek and Latin Classics),Ann Rule,3.42,42,1984,
495,Oedipus the King,Ann Rule,3.42,43,1984,
496,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs,Ann Thwaite,3.42,44,1984,
497,Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen,Anna Deavere Smith,3.42,44,1984,
498,The Complete Plays,Anna J.,3.42,44,1984,
499,Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth,Anna Maxted,3.42,46,1984,
500,Clouds/Wasps/Birds (Aristophanes 1),Anna Maxted,3.42,46,1984,
501,Lysistrata and Other Plays,Anna Maxted,3.42,46,1984,
502,Acharnians,Anna Maxted,3.42,46,1984,
503,Clouds,Anna Maxted,3.42,46,1984,
504,Clouds/Wasps/Peace,Anna Quindlen,3.42,46,1984,
505,Three Plays: The Wasps / The Poet and the Women / The Frogs,Anna Sewell,3.42,46,1984,
506,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,Anna Sewell/John         Green,3.42,48,1984,
507,Frogs/Assemblywomen/Wealth (Loeb Classical Library 180),Anna Sewell/Scott McKowen,3.42,48,1984,
508,Cliffs Notes on Aristophanes' Lysistrata  The Birds  The Clouds  The Frogs,Annalee Allen,3.42,48,1984,
509,Aristophanes and Athens: An Introduction to the Plays,Anne Brontë/Fred Schwarzbach,3.42,48,1984,
510,Lysistrata,Anne Carson/Euripides,3.42,48,1984,
511,Peace,Anne Chisholm,3.42,48,1984,
512,Lysistrata,Anne Easter Smith,3.42,48,1984,
513,The Knights / Peace / The Birds / The Assembly Women / Wealth,Anne Fadiman,3.42,48,1984,
514,Genres in Dialogue: Plato and the Construct of Philosophy,Anne Hoppus,3.42,48,1984,
515,The Curious Incident of the Dog in the Night-Time,Anne K. Mellor,3.42,48,1984,
516,The Night Gardener,Anne Lamott,3.43,48,1984,
517,Twelfth Night,Anne Lamott,3.43,48,1984,
518,Brokeback Mountain,Anne Lamott,3.43,48,1984,
519,Getting Things Done: The Art of Stress-Free Productivity,Anne Lamott,3.43,48,1984,
520,Getting Things Done When You Are Not in Charge,Anne Macdonald,3.43,48,1984,
521,Formas breves,Anne Mazer,3.43,48,1984,
522,El último lector,Anne Mazer,3.43,48,1984,
523,Money to Burn,Anne Mazer/Bill Brown,3.43,48,1984,
524,Respiración artificial,Anne Mazer/Bill Brown,3.43,48,1984,
525,Plata quemada,Anne Mazer/Monica Gesue,3.43,48,1984,
526,American Government: Continuity and Change  Alternate Edition,Anne Mazer/Monica Gesue,3.43,48,1984,
527,Essentials of American and Texas Government: Continuity and Change,Anne Mazer/Monica Gesue/Joyce White,3.43,48,1984,
528,El túnel,Anne McCaffrey,3.43,48,1984,
529,The Confessions (Works of Saint Augustine 1),Anne McCaffrey,3.43,48,1984,
530,The City of God,Anne McCaffrey,3.43,48,1984,
531,The Enchiridion on Faith Hope and Love (Augustine Series 1),Anne McCaffrey,3.43,48,1984,
532,Augustine of Hippo: A Biography,Anne McCaffrey/Dick Hill,3.43,48,1984,
533,On Christian Doctrine,Anne McCaffrey/Elizabeth Ann Scarborough,3.43,48,1984,
534,Confessions  Books 1-13,Anne McCaffrey/Elizabeth Ann Scarborough,3.43,48,1984,
535,Saint Augustine,Anne McCaffrey/Todd McCaffrey,3.43,48,1984,
536,Augustine: A Very Short Introduction,Anne McCaffrey/Todd McCaffrey,3.43,48,1984,
537,On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1),Anne Michaels,3.43,48,1984,
538,Kitchen Confidential: Adventures in the Culinary Underbelly,Anne Millard,3.43,48,1985,
539,Confesiones de un chef,Anne Moody,3.43,48,1985,
540,The Metamorphoses of Ovid,Anne Morrow Lindbergh,3.43,48,1985,
541,Metamorphoses,Anne Rampling/Anne Rice,3.43,48,1985,
542,Metamorphoses,Anne Rice,3.43,48,1985,
543,Ovid's Metamorphoses: Books 1-5,Anne Rice,3.43,48,1985,
544,Ovid’s Metamorphoses: Books 6-10,Anne Rice,3.43,48,1985,
545,Latin Via Ovid: A First Course,Anne Rice,3.43,48,1985,
546,The Art of Love and Other Poems,Anne Rice,3.43,48,1985,
547,The Poems of Exile: Tristia and the Black Sea Letters,Anne Rice,3.43,48,1985,
548,Metamorphoses: Volume 2  Books IX-XV,Anne Rice,3.44,48,1985,
549,Metamorphoses: Volume I  Books I-VIII,Anne Rice,3.44,48,1985,
550,Practice! Practice!: A Latin Via Ovid Workbook,Anne Rice,3.44,48,1985,
551,Tibullus: A Commentary,Anne Rice,3.44,48,1985,
552,Dionysiac Poetics and Euripides' Bacchae,Anne Rice,3.44,48,1985,
553,Antigone,Anne Rice,3.44,48,1985,
554,Antigone,Anne Rice,3.44,48,1985,
555,Object-Oriented Programming in C++,Anne Rice,3.44,48,1985,
556,The Iliad,Anne Rice,3.44,48,1985,
557,Love  Sex & Tragedy: How the Ancient World Shapes Our Lives,Anne Rice,3.44,48,1985,
558,Reading Greek Tragedy,Anne Rice,3.44,48,1985,
559,Who Needs Greek? Contests in the Cultural History of Hellenism,Anne Rice/Camila Batlles,3.44,48,1985,
560,Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture),Anne Rice/Joe Morton/Tim Curry/Lindsay Crouse,3.44,48,1985,
561,2012: The Return of Quetzalcoatl,Anne Rice/Luis Murillo,3.44,48,1985,
562,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,Anne Rice/Marcelo Covián,3.44,48,1985,
563,Them: Adventures with Extremists,Anne Rice/Robert O'Keefe/F. Murray Abraham/Michael York/Kate Nelligan/David Purdham,3.44,48,1985,
564,The Men Who Stare at Goats,Anne Rice/Roberta Rambelli,3.44,48,1985,
565,Guns  Germs and Steel: The Fates of Human Societies,Anne Stuart,3.44,48,1985,
566,Caught Inside: A Surfer's Year on the California Coast,Anne Stuart,3.44,49,1985,
567,Into the Wild,Anne Stuart,3.44,49,1985,
568,Wild at Heart: Discovering the Secret of a Man's Soul,Anne Stuart,3.44,50,1985,
